Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,novi_first
113,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",1,0,1,yes,0.0,2,0,54,66,60,1
114,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",0,1,2,no,3.0,1,2,88,88,85,0
115,"  (0, 0)	1.0",4,5,"  (0, 1)	1.0",0,0,0,yes,3.0,1,0,65,69,75,1
116,"  (0, 0)	1.0",3,3,"  (0, 0)	1.0",1,0,1,yes,2.0,0,0,91,100,100,1
117,"  (0, 1)	1.0",1,4,"  (0, 1)	1.0",1,1,2,yes,1.0,1,0,64,59,56,1
118,"  (0, 1)	1.0",2,0,"  (0, 0)	1.0",1,1,2,yes,2.0,1,2,36,32,31,1
119,"  (0, 1)	1.0",3,0,"  (0, 0)	1.0",0,2,2,no,2.0,1,2,73,77,80,0
120,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,1,2,yes,0.0,2,1,56,56,56,1
121,"  (0, 1)	1.0",0,4,"  (0, 1)	1.0",1,1,1,yes,2.0,1,1,59,50,45,1
122,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,1,1,yes,0.0,0,0,49,49,48,1
125,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",1,0,2,yes,3.0,1,0,100,99,92,1
127,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",2,2,0,yes,0.0,1,0,76,89,89,1
129,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",0,1,2,no,3.0,0,0,95,91,93,0
130,"  (0, 0)	1.0",4,5,"  (0, 1)	1.0",1,0,2,yes,1.0,1,0,70,72,61,1
131,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",1,0,1,yes,2.0,1,1,70,72,78,1
132,"  (0, 1)	1.0",2,0,"  (0, 0)	1.0",1,1,2,no,3.0,1,0,59,64,60,0
133,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",1,0,0,no,1.0,2,0,88,86,81,0
134,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,1,2,no,2.0,1,0,78,82,78,0
135,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",1,2,2,yes,1.0,0,0,57,72,70,1
136,"  (0, 1)	1.0",3,2,"  (0, 0)	1.0",2,2,1,no,2.0,1,2,68,70,64,0
137,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",0,0,1,yes,0.0,0,1,76,84,89,1
138,"  (0, 1)	1.0",2,1,"  (0, 0)	1.0",1,2,1,no,2.0,1,1,63,58,52,0
139,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",1,2,2,yes,2.0,1,0,57,57,64,1
140,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",2,2,2,no,2.0,1,1,68,65,66,0
141,"  (0, 0)	1.0",1,4,"  (0, 1)	1.0",0,1,2,no,3.0,2,0,45,52,49,0
142,"  (0, 0)	1.0",2,3,"  (0, 1)	1.0",1,2,2,no,1.0,0,0,75,91,87,0
143,"  (0, 0)	1.0",4,2,"  (0, 1)	1.0",1,1,2,yes,4.0,1,0,80,72,72,1
144,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,1,yes,1.0,1,2,75,76,66,1
145,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",1,2,0,yes,1.0,0,0,64,56,50,1
146,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,1,2,yes,1.0,2,1,53,67,57,1
147,"  (0, 1)	1.0",3,1,"  (0, 0)	1.0",1,1,1,yes,3.0,0,0,86,94,84,1
148,"  (0, 1)	1.0",3,2,"  (0, 0)	1.0",1,2,2,yes,1.0,1,2,67,75,63,1
150,"  (0, 0)	1.0",5,0,"  (0, 0)	1.0",0,0,0,no,3.0,1,0,52,69,73,0
151,"  (0, 0)	1.0",0,0,"  (0, 1)	1.0",1,1,0,yes,4.0,1,0,53,63,67,1
152,"  (0, 0)	1.0",0,5,"  (0, 1)	1.0",1,1,2,no,1.0,1,0,49,70,65,0
153,"  (0, 0)	1.0",2,6,"  (0, 0)	1.0",0,2,1,yes,4.0,0,2,46,53,59,1
154,"  (0, 0)	1.0",2,1,"  (0, 0)	1.0",0,0,2,no,3.0,0,1,77,89,95,0
155,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,1,2,no,1.0,0,0,56,67,65,0
156,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,0,1,yes,1.0,1,1,52,61,65,1
158,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,2,2,yes,3.0,1,0,64,62,63,1
160,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,1,0,no,1.0,1,1,90,77,77,0
161,"  (0, 1)	1.0",0,4,"  (0, 1)	1.0",1,1,1,no,1.0,0,2,63,48,40,0
162,"  (0, 0)	1.0",2,1,"  (0, 1)	1.0",1,2,2,yes,3.0,1,1,58,70,66,1
163,"  (0, 0)	1.0",2,1,"  (0, 0)	1.0",1,1,1,no,4.0,1,0,40,62,52,0
164,"  (0, 0)	1.0",2,1,"  (0, 1)	1.0",1,2,0,yes,3.0,1,0,58,64,56,1
166,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,1,2,yes,1.0,1,0,78,74,76,1
167,"  (0, 1)	1.0",3,3,"  (0, 1)	1.0",1,1,1,yes,3.0,2,0,74,71,73,1
168,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",1,3,2,yes,3.0,1,0,51,70,66,1
170,"  (0, 1)	1.0",1,6,"  (0, 0)	1.0",0,1,2,yes,0.0,1,0,78,61,65,1
171,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",0,1,2,no,1.0,0,0,47,49,47,0
173,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",0,1,1,yes,2.0,0,2,85,81,81,1
174,"  (0, 0)	1.0",0,4,"  (0, 1)	1.0",1,2,1,yes,2.0,1,0,55,58,63,1
175,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",1,1,2,yes,3.0,0,0,38,48,46,1
176,"  (0, 1)	1.0",1,2,"  (0, 0)	1.0",0,1,0,yes,5.0,0,1,41,46,43,1
177,"  (0, 1)	1.0",1,0,"  (0, 1)	1.0",1,2,2,yes,3.0,1,1,59,60,58,1
179,"  (0, 0)	1.0",2,1,"  (0, 0)	1.0",1,0,2,yes,2.0,0,0,52,56,58,1
180,"  (0, 1)	1.0",3,0,"  (0, 0)	1.0",2,1,0,no,2.0,1,2,72,75,75,0
181,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",2,2,1,yes,3.0,0,0,73,57,59,1
182,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,0,2,no,2.0,0,1,40,58,57,0
183,"  (0, 1)	1.0",3,4,"  (0, 0)	1.0",2,1,1,no,2.0,0,1,73,83,79,0
184,"  (0, 1)	1.0",3,4,"  (0, 0)	1.0",1,1,1,yes,2.0,1,1,54,48,47,1
185,"  (0, 1)	1.0",5,2,"  (0, 1)	1.0",1,1,2,yes,3.0,1,1,63,62,54,1
186,"  (0, 0)	1.0",5,6,"  (0, 1)	1.0",0,1,0,no,2.0,0,0,67,88,82,0
187,"  (0, 0)	1.0",1,0,"  (0, 0)	1.0",1,1,1,yes,5.0,1,1,55,75,72,1
188,"  (0, 1)	1.0",2,6,"  (0, 0)	1.0",1,1,0,no,3.0,1,0,58,51,44,0
189,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",0,1,2,yes,3.0,1,2,94,86,82,1
190,"  (0, 0)	1.0",0,4,"  (0, 1)	1.0",1,1,2,no,4.0,2,1,61,70,69,0
191,"  (0, 1)	1.0",2,6,"  (0, 1)	1.0",1,1,1,yes,2.0,1,0,75,64,68,1
192,"  (0, 0)	1.0",2,5,"  (0, 0)	1.0",2,2,1,no,2.0,2,1,40,56,56,0
194,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",0,1,1,no,4.0,1,0,88,81,78,0
195,"  (0, 0)	1.0",1,4,"  (0, 1)	1.0",1,2,1,yes,1.0,1,0,52,61,69,1
196,"  (0, 0)	1.0",1,5,"  (0, 0)	1.0",1,1,1,yes,1.0,0,1,57,65,59,1
197,"  (0, 1)	1.0",5,1,"  (0, 1)	1.0",0,2,2,yes,0.0,0,1,70,76,69,1
198,"  (0, 1)	1.0",3,1,"  (0, 0)	1.0",1,1,1,yes,2.0,1,1,64,71,63,1
199,"  (0, 1)	1.0",1,5,"  (0, 0)	1.0",1,1,2,yes,1.0,1,0,56,55,49,1
200,"  (0, 0)	1.0",4,1,"  (0, 1)	1.0",1,0,2,no,2.0,2,0,75,84,79,0
201,"  (0, 0)	1.0",1,4,"  (0, 1)	1.0",0,1,0,yes,5.0,0,0,71,72,71,1
202,"  (0, 0)	1.0",4,0,"  (0, 0)	1.0",1,2,1,yes,0.0,0,1,87,89,84,1
203,"  (0, 1)	1.0",4,2,"  (0, 1)	1.0",0,2,2,yes,2.0,1,2,91,72,82,1
204,"  (0, 1)	1.0",1,0,"  (0, 0)	1.0",0,0,2,no,3.0,1,2,76,88,76,0
206,"  (0, 0)	1.0",4,0,"  (0, 0)	1.0",2,2,2,no,2.0,1,0,63,80,74,0
207,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",0,1,2,yes,1.0,1,1,75,65,70,1
208,"  (0, 0)	1.0",4,3,"  (0, 1)	1.0",1,2,1,yes,1.0,1,1,84,100,94,1
209,"  (0, 1)	1.0",1,4,"  (0, 0)	1.0",1,0,0,yes,2.0,1,0,76,80,72,1
210,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,2,2,no,4.0,1,0,62,72,68,0
211,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",0,1,2,yes,2.0,1,0,63,71,72,1
212,"  (0, 1)	1.0",5,1,"  (0, 1)	1.0",1,1,2,yes,0.0,1,0,100,93,88,1
215,"  (0, 1)	1.0",4,5,"  (0, 1)	1.0",1,1,2,yes,2.0,1,1,82,70,72,1
216,"  (0, 1)	1.0",1,3,"  (0, 1)	1.0",1,2,2,yes,0.0,0,0,100,91,90,1
217,"  (0, 0)	1.0",1,0,"  (0, 1)	1.0",1,1,1,yes,2.0,2,0,29,39,35,1
218,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",0,1,1,no,1.0,2,2,78,65,75,0
219,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",1,1,0,no,3.0,2,0,40,53,52,0
222,"  (0, 1)	1.0",2,5,"  (0, 0)	1.0",1,1,1,no,1.0,1,1,38,46,39,0
223,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",1,1,1,yes,1.0,2,2,79,66,71,1
224,"  (0, 1)	1.0",5,3,"  (0, 1)	1.0",0,1,2,yes,3.0,0,0,66,57,64,1
225,"  (0, 1)	1.0",1,2,"  (0, 0)	1.0",1,1,2,no,1.0,1,0,69,61,60,0
226,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",1,1,1,no,2.0,0,1,59,59,61,0
227,"  (0, 1)	1.0",1,6,"  (0, 1)	1.0",1,1,2,yes,3.0,0,0,69,68,62,1
228,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,1,2,yes,3.0,1,0,78,81,78,1
229,"  (0, 1)	1.0",2,2,"  (0, 0)	1.0",1,1,0,no,1.0,1,2,51,45,44,0
230,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",1,1,0,yes,1.0,2,1,66,69,62,1
231,"  (0, 0)	1.0",4,5,"  (0, 1)	1.0",2,0,2,yes,1.0,1,0,67,64,65,1
232,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,2,2,yes,1.0,1,2,72,64,59,1
233,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,1,2,no,2.0,2,0,66,56,48,0
235,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,2,1,yes,3.0,1,1,51,68,67,1
236,"  (0, 0)	1.0",3,3,"  (0, 0)	1.0",0,1,1,yes,3.0,1,0,78,89,94,1
237,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,2,2,yes,2.0,0,0,76,70,63,1
238,"  (0, 1)	1.0",2,3,"  (0, 0)	1.0",1,1,0,yes,3.0,1,0,43,45,38,1
239,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",1,1,0,yes,3.0,1,0,48,62,62,1
240,"  (0, 0)	1.0",5,6,"  (0, 1)	1.0",2,1,2,yes,5.0,1,1,55,67,67,1
241,"  (0, 1)	1.0",3,0,"  (0, 0)	1.0",1,1,1,no,2.0,0,0,81,76,69,0
242,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",1,1,1,yes,2.0,1,2,64,78,76,1
243,"  (0, 0)	1.0",1,4,"  (0, 1)	1.0",1,1,2,no,1.0,1,0,59,56,58,0
244,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",1,2,0,yes,1.0,0,0,44,54,53,1
245,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,2,2,yes,1.0,1,0,90,93,85,1
246,"  (0, 1)	1.0",2,3,"  (0, 0)	1.0",1,1,1,no,3.0,1,1,61,53,57,0
247,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",1,1,1,yes,4.0,0,0,87,79,76,1
248,"  (0, 1)	1.0",1,4,"  (0, 0)	1.0",1,0,1,yes,0.0,1,0,37,37,38,1
249,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",0,2,2,yes,2.0,0,0,55,63,70,1
250,"  (0, 0)	1.0",3,4,"  (0, 1)	1.0",1,2,1,yes,3.0,1,0,42,45,49,1
251,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,1,2,no,3.0,0,0,46,55,51,0
252,"  (0, 0)	1.0",3,1,"  (0, 1)	1.0",1,1,1,yes,1.0,2,1,76,66,77,1
253,"  (0, 1)	1.0",2,5,"  (0, 0)	1.0",1,1,1,no,3.0,1,0,59,57,50,0
255,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",0,0,0,yes,4.0,1,2,90,86,92,1
256,"  (0, 0)	1.0",1,4,"  (0, 0)	1.0",2,0,2,yes,1.0,0,1,53,64,67,1
257,"  (0, 1)	1.0",4,1,"  (0, 1)	1.0",1,3,2,yes,0.0,1,0,100,85,83,1
258,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",2,1,0,yes,4.0,1,0,59,67,71,1
259,"  (0, 1)	1.0",4,4,"  (0, 0)	1.0",0,1,1,yes,3.0,1,0,79,69,75,1
261,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,1,2,yes,2.0,2,2,84,81,76,1
262,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,0,2,no,2.0,1,0,90,86,87,0
264,"  (0, 1)	1.0",2,3,"  (0, 1)	1.0",1,2,1,no,1.0,2,0,67,67,63,0
265,"  (0, 1)	1.0",1,3,"  (0, 1)	1.0",0,0,2,yes,3.0,1,0,94,99,97,1
266,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",0,1,1,no,3.0,0,0,76,94,93,0
267,"  (0, 0)	1.0",3,0,"  (0, 1)	1.0",1,1,2,yes,3.0,0,1,71,77,74,1
268,"  (0, 0)	1.0",4,1,"  (0, 0)	1.0",0,0,2,yes,1.0,1,0,76,82,83,1
269,"  (0, 1)	1.0",3,5,"  (0, 1)	1.0",1,1,1,yes,2.0,1,1,75,66,67,1
270,"  (0, 0)	1.0",1,0,"  (0, 0)	1.0",1,1,2,yes,0.0,1,0,45,51,43,1
271,"  (0, 0)	1.0",3,1,"  (0, 0)	1.0",1,1,1,yes,3.0,1,0,54,63,72,1
272,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",2,0,1,no,2.0,1,2,77,59,61,0
273,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",0,1,1,yes,0.0,1,0,100,100,100,1
274,"  (0, 1)	1.0",2,0,"  (0, 0)	1.0",0,1,1,yes,1.0,1,0,45,45,49,1
275,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",0,1,0,yes,3.0,0,2,51,54,52,1
276,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",2,0,1,yes,1.0,1,0,69,74,75,1
277,"  (0, 1)	1.0",2,3,"  (0, 0)	1.0",1,0,2,no,2.0,1,0,71,74,71,0
278,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",1,1,0,yes,0.0,1,1,57,55,63,1
279,"  (0, 0)	1.0",1,2,"  (0, 0)	1.0",0,0,1,no,1.0,1,0,65,79,85,0
280,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,0,2,yes,2.0,0,0,72,69,64,1
281,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,0,1,no,5.0,1,0,55,49,41,0
282,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,1,2,no,3.0,1,0,73,69,73,0
283,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,2,2,yes,1.0,0,0,87,84,82,1
284,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",0,1,2,yes,3.0,0,0,94,100,100,1
285,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,2,1,yes,1.0,2,0,47,38,42,1
286,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,1,1,yes,2.0,1,0,71,60,59,1
287,"  (0, 1)	1.0",2,0,"  (0, 0)	1.0",1,1,1,yes,2.0,1,0,45,45,44,1
288,"  (0, 1)	1.0",1,2,"  (0, 1)	1.0",1,1,2,yes,3.0,0,0,78,77,71,1
289,"  (0, 1)	1.0",1,5,"  (0, 1)	1.0",1,1,0,no,1.0,1,1,81,79,72,0
290,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,2,yes,7.0,1,2,51,63,56,1
291,"  (0, 0)	1.0",3,3,"  (0, 1)	1.0",1,1,0,no,1.0,0,0,70,93,88,0
292,"  (0, 1)	1.0",1,2,"  (0, 0)	1.0",1,1,1,yes,1.0,1,1,45,47,38,1
293,"  (0, 1)	1.0",1,5,"  (0, 0)	1.0",1,2,2,yes,1.0,1,0,46,39,34,1
294,"  (0, 0)	1.0",3,2,"  (0, 0)	1.0",1,1,1,no,1.0,1,2,53,59,61,0
298,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,1,1,yes,2.0,1,2,74,76,71,1
300,"  (0, 0)	1.0",4,1,"  (0, 1)	1.0",1,0,1,no,1.0,1,0,63,62,65,0
301,"  (0, 1)	1.0",4,2,"  (0, 0)	1.0",0,1,2,yes,2.0,0,0,65,51,52,1
302,"  (0, 0)	1.0",3,5,"  (0, 0)	1.0",0,1,2,no,1.0,1,1,62,70,75,0
303,"  (0, 0)	1.0",3,0,"  (0, 0)	1.0",1,2,0,no,3.0,1,1,71,70,69,0
304,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",2,1,2,yes,1.0,1,0,71,77,68,1
305,"  (0, 1)	1.0",3,4,"  (0, 1)	1.0",1,0,0,yes,4.0,0,0,56,58,59,1
306,"  (0, 0)	1.0",5,0,"  (0, 1)	1.0",0,1,1,yes,2.0,0,0,83,89,95,1
307,"  (0, 0)	1.0",2,5,"  (0, 1)	1.0",0,1,2,no,5.0,1,1,66,77,76,0
308,"  (0, 0)	1.0",4,0,"  (0, 1)	1.0",1,1,1,yes,3.0,0,0,80,84,82,1
309,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,2,1,yes,1.0,0,1,65,69,61,1
310,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,1,1,no,1.0,1,0,41,62,58,0
311,"  (0, 0)	1.0",2,2,"  (0, 1)	1.0",1,0,2,yes,6.0,0,2,70,71,79,1
313,"  (0, 1)	1.0",2,2,"  (0, 1)	1.0",0,1,1,yes,5.0,0,1,70,62,65,1
314,"  (0, 1)	1.0",3,1,"  (0, 0)	1.0",2,1,1,yes,1.0,0,0,80,82,79,1
315,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,1,2,no,1.0,1,0,66,79,76,0
316,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,1,2,yes,2.0,0,0,72,70,59,1
317,"  (0, 0)	1.0",4,6,"  (0, 0)	1.0",0,2,2,no,1.0,0,1,91,98,98,0
318,"  (0, 1)	1.0",4,0,"  (0, 1)	1.0",0,1,2,yes,2.0,0,2,58,43,51,1
319,"  (0, 0)	1.0",1,5,"  (0, 1)	1.0",0,1,2,yes,2.0,0,0,84,92,91,1
321,"  (0, 1)	1.0",2,3,"  (0, 0)	1.0",1,0,1,no,2.0,1,0,69,56,55,0
322,"  (0, 0)	1.0",1,4,"  (0, 1)	1.0",1,0,2,yes,4.0,0,1,70,75,71,1
323,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,1,2,yes,1.0,0,0,59,68,65,1
324,"  (0, 0)	1.0",1,4,"  (0, 0)	1.0",1,1,1,no,1.0,0,0,69,79,80,0
325,"  (0, 1)	1.0",4,1,"  (0, 1)	1.0",2,2,2,no,1.0,0,0,94,79,86,0
326,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",0,1,1,yes,1.0,1,0,88,73,75,1
327,"  (0, 0)	1.0",2,6,"  (0, 1)	1.0",2,1,2,yes,2.0,0,0,68,73,71,1
328,"  (0, 0)	1.0",1,3,"  (0, 0)	1.0",2,1,0,yes,3.0,2,0,62,78,77,1
329,"  (0, 1)	1.0",2,6,"  (0, 0)	1.0",0,0,1,yes,3.0,1,0,81,85,78,1
330,"  (0, 0)	1.0",3,2,"  (0, 0)	1.0",1,0,0,yes,2.0,1,2,72,88,72,1
331,"  (0, 1)	1.0",3,4,"  (0, 0)	1.0",2,1,2,no,5.0,1,1,53,50,53,0
332,"  (0, 0)	1.0",0,1,"  (0, 1)	1.0",1,1,2,no,3.0,0,0,65,61,64,0
333,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",0,1,2,no,2.0,1,0,75,66,71,0
334,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",0,2,1,yes,2.0,0,0,71,80,90,1
335,"  (0, 0)	1.0",3,2,"  (0, 0)	1.0",1,1,2,no,1.0,1,0,66,75,76,0
336,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,2,2,yes,2.0,1,1,63,66,57,1
337,"  (0, 1)	1.0",1,2,"  (0, 0)	1.0",0,2,2,yes,1.0,1,1,60,55,51,1
339,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",1,1,2,no,2.0,0,0,72,82,82,0
341,"  (0, 0)	1.0",3,2,"  (0, 1)	1.0",1,1,2,yes,0.0,1,0,45,61,53,1
342,"  (0, 1)	1.0",5,5,"  (0, 1)	1.0",1,1,1,no,1.0,1,1,77,73,66,0
343,"  (0, 0)	1.0",0,5,"  (0, 1)	1.0",1,0,2,no,2.0,1,0,67,73,71,0
344,"  (0, 1)	1.0",2,3,"  (0, 1)	1.0",0,2,1,yes,0.0,1,1,90,86,98,1
345,"  (0, 1)	1.0",3,3,"  (0, 1)	1.0",1,1,1,yes,2.0,1,0,91,76,85,1
346,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",1,1,1,yes,3.0,0,1,68,78,76,1
347,"  (0, 1)	1.0",5,3,"  (0, 1)	1.0",0,1,1,yes,2.0,1,0,99,92,96,1
348,"  (0, 0)	1.0",2,0,"  (0, 1)	1.0",1,1,2,no,2.0,1,1,84,98,92,0
349,"  (0, 1)	1.0",5,0,"  (0, 0)	1.0",1,1,1,no,2.0,1,0,53,45,45,0
350,"  (0, 1)	1.0",4,4,"  (0, 1)	1.0",1,2,2,yes,4.0,1,0,80,71,65,1
351,"  (0, 1)	1.0",3,2,"  (0, 1)	1.0",0,1,2,no,1.0,1,0,53,45,55,0
352,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,1,1,yes,1.0,1,0,53,38,38,1
353,"  (0, 0)	1.0",2,2,"  (0, 0)	1.0",1,2,1,no,1.0,1,1,49,62,60,0
354,"  (0, 1)	1.0",2,2,"  (0, 0)	1.0",1,0,1,yes,1.0,2,0,76,77,67,1
355,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",1,2,1,yes,3.0,0,2,60,69,69,1
356,"  (0, 0)	1.0",3,3,"  (0, 0)	1.0",1,1,1,yes,0.0,0,2,80,85,85,1
357,"  (0, 1)	1.0",3,0,"  (0, 1)	1.0",1,1,1,yes,3.0,0,2,63,53,51,1
358,"  (0, 0)	1.0",3,2,"  (0, 0)	1.0",1,1,1,yes,1.0,1,0,61,71,66,1
359,"  (0, 0)	1.0",3,3,"  (0, 0)	1.0",1,1,0,yes,6.0,0,0,77,79,85,1
361,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",1,1,1,yes,2.0,0,0,25,27,16,1
362,"  (0, 1)	1.0",1,1,"  (0, 1)	1.0",0,1,0,no,3.0,2,0,87,87,92,0
363,"  (0, 0)	1.0",2,4,"  (0, 1)	1.0",1,2,2,no,1.0,1,1,67,87,87,0
364,"  (0, 0)	1.0",2,0,"  (0, 0)	1.0",1,1,1,no,4.0,0,1,43,44,40,0
365,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",2,1,2,yes,3.0,1,0,85,81,79,1
366,"  (0, 1)	1.0",2,2,"  (0, 0)	1.0",1,1,2,no,3.0,0,0,72,67,61,0
367,"  (0, 1)	1.0",2,2,"  (0, 0)	1.0",0,1,1,yes,2.0,0,0,66,66,71,1
368,"  (0, 0)	1.0",5,0,"  (0, 0)	1.0",1,3,2,yes,1.0,1,0,44,65,56,1
369,"  (0, 1)	1.0",2,4,"  (0, 1)	1.0",1,1,0,no,4.0,0,0,82,87,81,0
371,"  (0, 1)	1.0",2,1,"  (0, 1)	1.0",1,0,2,no,4.0,1,0,79,75,75,0
372,"  (0, 1)	1.0",3,1,"  (0, 1)	1.0",1,2,2,yes,1.0,2,0,63,47,53,1
373,"  (0, 0)	1.0",2,4,"  (0, 0)	1.0",1,2,2,yes,3.0,0,0,47,56,59,1
374,"  (0, 0)	1.0",3,5,"  (0, 1)	1.0",1,1,2,yes,0.0,1,1,49,58,59,1
375,"  (0, 1)	1.0",1,4,"  (0, 1)	1.0",1,1,2,no,2.0,1,0,49,29,36,0
376,"  (0, 0)	1.0",4,4,"  (0, 1)	1.0",2,0,1,yes,4.0,1,0,59,60,58,1
377,"  (0, 1)	1.0",2,5,"  (0, 1)	1.0",0,1,1,yes,1.0,1,0,83,75,78,1
378,"  (0, 0)	1.0",3,6,"  (0, 1)	1.0",1,1,0,yes,3.0,2,2,66,61,67,1
379,"  (0, 1)	1.0",2,4,"  (0, 0)	1.0",2,1,1,yes,1.0,0,1,70,75,72,1
380,"  (0, 0)	1.0",1,1,"  (0, 1)	1.0",0,1,1,yes,1.0,2,0,74,81,78,1
382,"  (0, 0)	1.0",3,1,"  (0, 0)	1.0",1,1,1,yes,3.0,1,0,62,77,75,1
383,"  (0, 0)	1.0",1,4,"  (0, 1)	1.0",1,2,1,no,1.0,2,1,74,84,84,0
384,"  (0, 0)	1.0",1,2,"  (0, 1)	1.0",0,0,1,yes,1.0,1,0,72,82,86,1
385,"  (0, 0)	1.0",1,4,"  (0, 0)	1.0",1,0,2,yes,5.0,1,0,56,72,68,1
386,"  (0, 1)	1.0",4,5,"  (0, 0)	1.0",1,1,0,yes,0.0,1,2,77,64,68,1
387,"  (0, 0)	1.0",2,3,"  (0, 0)	1.0",1,0,0,yes,2.0,1,0,44,59,59,1
388,"  (0, 1)	1.0",2,0,"  (0, 1)	1.0",1,1,1,no,2.0,1,2,53,53,47,0
389,"  (0, 1)	1.0",0,6,"  (0, 1)	1.0",1,1,2,no,3.0,1,0,83,77,71,0
